Dia;Producto;Latitud;Longitud;PVP;VentasN;Nombre;Day;Month;Year;Weekday;Fiesta
09/01/2016;GOA;43,31197376;-8,36521447;0,999;0,219535649;ES5;9;enero;2016;Sabado;
10/01/2016;95;43,31197376;-8,36521447;1,159;0,024121082;ES5;10;enero;2016;Domingo;
10/01/2016;GOA;43,31197376;-8,36521447;0,999;0,13002805;ES5;10;enero;2016;Domingo;
11/01/2016;95;43,31197376;-8,36521447;1,159;0,038770973;ES5;11;enero;2016;Lunes;
11/01/2016;GOA;43,31197376;-8,36521447;0,999;0,615481697;ES5;11;enero;2016;Lunes;
12/01/2016;95;43,31197376;-8,36521447;1,149;0,064102213;ES5;12;enero;2016;Martes;
12/01/2016;GOA;43,31197376;-8,36521447;0,989;0,613845202;ES5;12;enero;2016;Martes;
13/01/2016;95;43,31197376;-8,36521447;1,149;0,040795848;ES5;13;enero;2016;Miercoles;
13/01/2016;GOA;43,31197376;-8,36521447;0,979;0,569578644;ES5;13;enero;2016;Miercoles;
14/01/2016;95;43,31197376;-8,36521447;1,149;0,042276108;ES5;14;enero;2016;Jueves;
14/01/2016;GOA;43,31197376;-8,36521447;0,979;0,641839497;ES5;14;enero;2016;Jueves;
15/01/2016;95;43,31197376;-8,36521447;1,129;0,089092738;ES5;15;enero;2016;Viernes;
15/01/2016;GOA;43,31197376;-8,36521447;0,969;0,616314067;ES5;15;enero;2016;Viernes;
16/01/2016;95;43,31197376;-8,36521447;1,129;0,069747855;ES5;16;enero;2016;Sabado;
16/01/2016;GOA;43,31197376;-8,36521447;0,969;0,334748745;ES5;16;enero;2016;Sabado;
17/01/2016;95;43,31197376;-8,36521447;1,129;0,038237833;ES5;17;enero;2016;Domingo;
17/01/2016;GOA;43,31197376;-8,36521447;0,969;0,12776485;ES5;17;enero;2016;Domingo;
18/01/2016;95;43,31197376;-8,36521447;1,129;0,055821763;ES5;18;enero;2016;Lunes;
18/01/2016;GOA;43,31197376;-8,36521447;0,969;0,566454829;ES5;18;enero;2016;Lunes;
19/01/2016;95;43,31197376;-8,36521447;1,129;0,068128131;ES5;19;enero;2016;Martes;
19/01/2016;GOA;43,31197376;-8,36521447;0,959;0,603312145;ES5;19;enero;2016;Martes;
20/01/2016;95;43,31197376;-8,36521447;1,129;0,042130465;ES5;20;enero;2016;Miercoles;
20/01/2016;GOA;43,31197376;-8,36521447;0,959;0,522106181;ES5;20;enero;2016;Miercoles;
21/01/2016;95;43,31197376;-8,36521447;1,149;0,095915878;ES5;21;enero;2016;Jueves;
21/01/2016;GOA;43,31197376;-8,36521447;0,959;0,557959886;ES5;21;enero;2016;Jueves;
22/01/2016;95;43,31197376;-8,36521447;1,129;0,056572926;ES5;22;enero;2016;Viernes;
22/01/2016;GOA;43,31197376;-8,36521447;0,939;0,723372054;ES5;22;enero;2016;Viernes;
23/01/2016;95;43,31197376;-8,36521447;1,129;0,060609436;ES5;23;enero;2016;Sabado;
23/01/2016;GOA;43,31197376;-8,36521447;0,949;0,325886607;ES5;23;enero;2016;Sabado;
24/01/2016;95;43,31197376;-8,36521447;1,129;0,050412681;ES5;24;enero;2016;Domingo;
24/01/2016;GOA;43,31197376;-8,36521447;0,949;0,159043609;ES5;24;enero;2016;Domingo;
25/01/2016;95;43,31197376;-8,36521447;1,129;0,012321374;ES5;25;enero;2016;Lunes;
25/01/2016;GOA;43,31197376;-8,36521447;0,949;0,533092938;ES5;25;enero;2016;Lunes;
26/01/2016;95;43,31197376;-8,36521447;1,159;0,065283243;ES5;26;enero;2016;Martes;
26/01/2016;GOA;43,31197376;-8,36521447;0,969;0,583143718;ES5;26;enero;2016;Martes;
27/01/2016;95;43,31197376;-8,36521447;1,149;0,028349134;ES5;27;enero;2016;Miercoles;
27/01/2016;GOA;43,31197376;-8,36521447;0,959;0,632837895;ES5;27;enero;2016;Miercoles;
28/01/2016;95;43,31197376;-8,36521447;1,129;0,035076062;ES5;28;enero;2016;Jueves;
28/01/2016;GOA;43,31197376;-8,36521447;0,959;0,690968757;ES5;28;enero;2016;Jueves;
29/01/2016;95;43,31197376;-8,36521447;1,139;0,087822557;ES5;29;enero;2016;Viernes;
29/01/2016;GOA;43,31197376;-8,36521447;0,969;0,66067419;ES5;29;enero;2016;Viernes;
30/01/2016;95;43,31197376;-8,36521447;1,149;0,061024297;ES5;30;enero;2016;Sabado;
30/01/2016;GOA;43,31197376;-8,36521447;0,989;0,296340555;ES5;30;enero;2016;Sabado;
31/01/2016;95;43,31197376;-8,36521447;1,149;0,022631995;ES5;31;enero;2016;Domingo;
31/01/2016;GOA;43,31197376;-8,36521447;0,989;0,131868444;ES5;31;enero;2016;Domingo;
01/02/2016;95;43,31197376;-8,36521447;1,149;0,066819995;ES5;1;febrero;2016;Lunes;
01/02/2016;GOA;43,31197376;-8,36521447;0,989;0,585668192;ES5;1;febrero;2016;Lunes;
02/02/2016;95;43,31197376;-8,36521447;1,129;0,052451679;ES5;2;febrero;2016;Martes;
02/02/2016;GOA;43,31197376;-8,36521447;0,989;0,603121485;ES5;2;febrero;2016;Martes;
03/02/2016;95;43,31197376;-8,36521447;1,139;0,068608311;ES5;3;febrero;2016;Miercoles;
03/02/2016;GOA;43,31197376;-8,36521447;0,979;0,634805396;ES5;3;febrero;2016;Miercoles;
04/02/2016;95;43,31197376;-8,36521447;1,129;0,08556024;ES5;4;febrero;2016;Jueves;
04/02/2016;GOA;43,31197376;-8,36521447;0,979;0,748913373;ES5;4;febrero;2016;Jueves;
05/02/2016;95;43,31197376;-8,36521447;1,119;0,136618162;ES5;5;febrero;2016;Viernes;
05/02/2016;GOA;43,31197376;-8,36521447;0,989;0,566643723;ES5;5;febrero;2016;Viernes;
06/02/2016;95;43,31197376;-8,36521447;1,119;0,061793997;ES5;6;febrero;2016;Sabado;
06/02/2016;GOA;43,31197376;-8,36521447;0,989;0,303554724;ES5;6;febrero;2016;Sabado;
07/02/2016;95;43,31197376;-8,36521447;1,119;0,046093712;ES5;7;febrero;2016;Domingo;
07/02/2016;GOA;43,31197376;-8,36521447;0,989;0,206022653;ES5;7;febrero;2016;Domingo;
08/02/2016;95;43,31197376;-8,36521447;1,119;0,058029353;ES5;8;febrero;2016;Lunes;
08/02/2016;GOA;43,31197376;-8,36521447;0,989;0,713382729;ES5;8;febrero;2016;Lunes;
09/02/2016;95;43,31197376;-8,36521447;1,119;0,035746901;ES5;9;febrero;2016;Martes;Martes de Carnaval
09/02/2016;GOA;43,31197376;-8,36521447;0,979;0,248830136;ES5;9;febrero;2016;Martes;Martes de Carnaval
10/02/2016;95;43,31197376;-8,36521447;1,119;0,048993326;ES5;10;febrero;2016;Miercoles;
10/02/2016;GOA;43,31197376;-8,36521447;0,979;0,742219104;ES5;10;febrero;2016;Miercoles;
11/02/2016;95;43,31197376;-8,36521447;1,099;0,080473337;ES5;11;febrero;2016;Jueves;
11/02/2016;GOA;43,31197376;-8,36521447;0,959;0,789526506;ES5;11;febrero;2016;Jueves;
12/02/2016;95;43,31197376;-8,36521447;1,089;0,063716481;ES5;12;febrero;2016;Viernes;
12/02/2016;GOA;43,31197376;-8,36521447;0,959;0,769172716;ES5;12;febrero;2016;Viernes;
13/02/2016;95;43,31197376;-8,36521447;1,089;0,048627013;ES5;13;febrero;2016;Sabado;
13/02/2016;GOA;43,31197376;-8,36521447;0,959;0,23409992;ES5;13;febrero;2016;Sabado;
14/02/2016;95;43,31197376;-8,36521447;1,089;0,028237033;ES5;14;febrero;2016;Domingo;
14/02/2016;GOA;43,31197376;-8,36521447;0,959;0,197892259;ES5;14;febrero;2016;Domingo;
15/02/2016;95;43,31197376;-8,36521447;1,089;0,051931778;ES5;15;febrero;2016;Lunes;
15/02/2016;GOA;43,31197376;-8,36521447;0,959;0,694830496;ES5;15;febrero;2016;Lunes;
16/02/2016;95;43,31197376;-8,36521447;1,099;0,073817024;ES5;16;febrero;2016;Martes;
16/02/2016;GOA;43,31197376;-8,36521447;0,979;0,543878443;ES5;16;febrero;2016;Martes;
17/02/2016;95;43,31197376;-8,36521447;1,099;0,041562017;ES5;17;febrero;2016;Miercoles;
17/02/2016;GOA;43,31197376;-8,36521447;0,979;0,554046952;ES5;17;febrero;2016;Miercoles;
18/02/2016;95;43,31197376;-8,36521447;1,099;0,073714632;ES5;18;febrero;2016;Jueves;
18/02/2016;GOA;43,31197376;-8,36521447;0,979;0,59249045;ES5;18;febrero;2016;Jueves;
19/02/2016;95;43,31197376;-8,36521447;1,109;0,075535608;ES5;19;febrero;2016;Viernes;
19/02/2016;GOA;43,31197376;-8,36521447;0,999;0,555588117;ES5;19;febrero;2016;Viernes;
20/02/2016;95;43,31197376;-8,36521447;1,105;0,028469179;ES5;20;febrero;2016;Sabado;
20/02/2016;GOA;43,31197376;-8,36521447;0,999;0,279274759;ES5;20;febrero;2016;Sabado;
21/02/2016;95;43,31197376;-8,36521447;1,105;0,043448311;ES5;21;febrero;2016;Domingo;
21/02/2016;GOA;43,31197376;-8,36521447;0,999;0,160158438;ES5;21;febrero;2016;Domingo;
22/02/2016;95;43,31197376;-8,36521447;1,105;0,056220736;ES5;22;febrero;2016;Lunes;
22/02/2016;GOA;43,31197376;-8,36521447;0,999;0,834479792;ES5;22;febrero;2016;Lunes;
23/02/2016;95;43,31197376;-8,36521447;1,099;0,052899199;ES5;23;febrero;2016;Martes;
23/02/2016;GOA;43,31197376;-8,36521447;0,979;0,577120289;ES5;23;febrero;2016;Martes;
24/02/2016;95;43,31197376;-8,36521447;1,109;0,055238309;ES5;24;febrero;2016;Miercoles;
24/02/2016;GOA;43,31197376;-8,36521447;0,989;0,63529705;ES5;24;febrero;2016;Miercoles;
25/02/2016;95;43,31197376;-8,36521447;1,099;0,065467724;ES5;25;febrero;2016;Jueves;
25/02/2016;GOA;43,31197376;-8,36521447;0,979;0,556640275;ES5;25;febrero;2016;Jueves;
26/02/2016;95;43,31197376;-8,36521447;1,099;0,085311323;ES5;26;febrero;2016;Viernes;
26/02/2016;GOA;43,31197376;-8,36521447;0,979;0,820259767;ES5;26;febrero;2016;Viernes;
27/02/2016;95;43,31197376;-8,36521447;1,109;0,063487866;ES5;27;febrero;2016;Sabado;
27/02/2016;GOA;43,31197376;-8,36521447;0,979;0,34104051;ES5;27;febrero;2016;Sabado;
28/02/2016;95;43,31197376;-8,36521447;1,109;0,047778754;ES5;28;febrero;2016;Domingo;
28/02/2016;GOA;43,31197376;-8,36521447;0,979;0,187999146;ES5;28;febrero;2016;Domingo;
29/02/2016;95;43,31197376;-8,36521447;1,109;0,054968473;ES5;29;febrero;2016;Lunes;
29/02/2016;GOA;43,31197376;-8,36521447;0,979;0,569811672;ES5;29;febrero;2016;Lunes;
01/03/2016;95;43,31197376;-8,36521447;1,109;0,045152772;ES5;1;marzo;2016;Martes;
01/03/2016;GOA;43,31197376;-8,36521447;0,999;0,620753963;ES5;1;marzo;2016;Martes;
02/03/2016;95;43,31197376;-8,36521447;1,119;0,052697065;ES5;2;marzo;2016;Miercoles;
02/03/2016;GOA;43,31197376;-8,36521447;1,009;0,541263935;ES5;2;marzo;2016;Miercoles;
03/03/2016;95;43,31197376;-8,36521447;1,119;0,053828664;ES5;3;marzo;2016;Jueves;
03/03/2016;GOA;43,31197376;-8,36521447;1,009;0,760917863;ES5;3;marzo;2016;Jueves;
04/03/2016;95;43,31197376;-8,36521447;1,119;0,052791512;ES5;4;marzo;2016;Viernes;
04/03/2016;GOA;43,31197376;-8,36521447;1,019;0,618300987;ES5;4;marzo;2016;Viernes;
05/03/2016;95;43,31197376;-8,36521447;1,119;0,062976792;ES5;5;marzo;2016;Sabado;
05/03/2016;GOA;43,31197376;-8,36521447;1,019;0,192187478;ES5;5;marzo;2016;Sabado;
06/03/2016;95;43,31197376;-8,36521447;1,119;0,020698919;ES5;6;marzo;2016;Domingo;
06/03/2016;GOA;43,31197376;-8,36521447;1,019;0,289925214;ES5;6;marzo;2016;Domingo;
07/03/2016;95;43,31197376;-8,36521447;1,119;0,033437184;ES5;7;marzo;2016;Lunes;
07/03/2016;GOA;43,31197376;-8,36521447;1,019;0,618475758;ES5;7;marzo;2016;Lunes;
08/03/2016;95;43,31197376;-8,36521447;1,119;0,044278033;ES5;8;marzo;2016;Martes;
08/03/2016;GOA;43,31197376;-8,36521447;1,019;0,648236037;ES5;8;marzo;2016;Martes;
09/03/2016;95;43,31197376;-8,36521447;1,139;0,062941485;ES5;9;marzo;2016;Miercoles;
09/03/2016;GOA;43,31197376;-8,36521447;1,039;0,581545179;ES5;9;marzo;2016;Miercoles;
10/03/2016;95;43,31197376;-8,36521447;1,149;0,054036978;ES5;10;marzo;2016;Jueves;
10/03/2016;GOA;43,31197376;-8,36521447;1,039;0,64471881;ES5;10;marzo;2016;Jueves;
11/03/2016;95;43,31197376;-8,36521447;1,179;0,105670409;ES5;11;marzo;2016;Viernes;
11/03/2016;GOA;43,31197376;-8,36521447;1,039;0,744526438;ES5;11;marzo;2016;Viernes;
12/03/2016;95;43,31197376;-8,36521447;1,169;0,106910579;ES5;12;marzo;2016;Sabado;
12/03/2016;GOA;43,31197376;-8,36521447;1,039;0,288564116;ES5;12;marzo;2016;Sabado;
13/03/2016;95;43,31197376;-8,36521447;1,169;0,074444611;ES5;13;marzo;2016;Domingo;
13/03/2016;GOA;43,31197376;-8,36521447;1,039;0,185111007;ES5;13;marzo;2016;Domingo;
14/03/2016;95;43,31197376;-8,36521447;1,169;0,039351779;ES5;14;marzo;2016;Lunes;
14/03/2016;GOA;43,31197376;-8,36521447;1,039;0,546566213;ES5;14;marzo;2016;Lunes;
15/03/2016;95;43,31197376;-8,36521447;1,169;0,018846167;ES5;15;marzo;2016;Martes;
15/03/2016;GOA;43,31197376;-8,36521447;1,039;0,690831059;ES5;15;marzo;2016;Martes;
16/03/2016;95;43,31197376;-8,36521447;1,159;0,062994446;ES5;16;marzo;2016;Miercoles;
16/03/2016;GOA;43,31197376;-8,36521447;1,029;0,527681207;ES5;16;marzo;2016;Miercoles;
17/03/2016;95;43,31197376;-8,36521447;1,159;0,088500457;ES5;17;marzo;2016;Jueves;
17/03/2016;GOA;43,31197376;-8,36521447;1,029;0,603739363;ES5;17;marzo;2016;Jueves;
18/03/2016;95;43,31197376;-8,36521447;1,169;0,078060081;ES5;18;marzo;2016;Viernes;
18/03/2016;GOA;43,31197376;-8,36521447;1,039;0,85217494;ES5;18;marzo;2016;Viernes;
19/03/2016;95;43,31197376;-8,36521447;1,169;0,087970847;ES5;19;marzo;2016;Sabado;San José
19/03/2016;GOA;43,31197376;-8,36521447;1,039;0,316236232;ES5;19;marzo;2016;Sabado;San José
20/03/2016;95;43,31197376;-8,36521447;1,169;0,045345197;ES5;20;marzo;2016;Domingo;
20/03/2016;GOA;43,31197376;-8,36521447;1,039;0,177788268;ES5;20;marzo;2016;Domingo;
21/03/2016;95;43,31197376;-8,36521447;1,169;0,040406585;ES5;21;marzo;2016;Lunes;
21/03/2016;GOA;43,31197376;-8,36521447;1,039;0,626538186;ES5;21;marzo;2016;Lunes;
22/03/2016;95;43,31197376;-8,36521447;1,179;0,066611681;ES5;22;marzo;2016;Martes;
22/03/2016;GOA;43,31197376;-8,36521447;1,049;0,612418787;ES5;22;marzo;2016;Martes;
23/03/2016;95;43,31197376;-8,36521447;1,179;0,116404719;ES5;23;marzo;2016;Miercoles;
23/03/2016;GOA;43,31197376;-8,36521447;1,049;0,746187647;ES5;23;marzo;2016;Miercoles;
24/03/2016;95;43,31197376;-8,36521447;1,189;0,127974929;ES5;24;marzo;2016;Jueves;Jueves Santo
24/03/2016;GOA;43,31197376;-8,36521447;1,049;0,358797447;ES5;24;marzo;2016;Jueves;Jueves Santo
25/03/2016;95;43,31197376;-8,36521447;1,189;0,060921906;ES5;25;marzo;2016;Viernes;Viernes Santo
25/03/2016;GOA;43,31197376;-8,36521447;1,049;0,28193958;ES5;25;marzo;2016;Viernes;Viernes Santo
26/03/2016;95;43,31197376;-8,36521447;1,189;0,077132381;ES5;26;marzo;2016;Sabado;
26/03/2016;GOA;43,31197376;-8,36521447;1,049;0,246046153;ES5;26;marzo;2016;Sabado;
27/03/2016;95;43,31197376;-8,36521447;1,189;0,054038743;ES5;27;marzo;2016;Domingo;
27/03/2016;GOA;43,31197376;-8,36521447;1,039;0,322991406;ES5;27;marzo;2016;Domingo;
28/03/2016;95;43,31197376;-8,36521447;1,189;0,082846872;ES5;28;marzo;2016;Lunes;
28/03/2016;GOA;43,31197376;-8,36521447;1,039;0,556065913;ES5;28;marzo;2016;Lunes;
29/03/2016;95;43,31197376;-8,36521447;1,189;0,070430169;ES5;29;marzo;2016;Martes;
29/03/2016;GOA;43,31197376;-8,36521447;1,039;0,614852344;ES5;29;marzo;2016;Martes;
30/03/2016;95;43,31197376;-8,36521447;1,189;0,047893503;ES5;30;marzo;2016;Miercoles;
30/03/2016;GOA;43,31197376;-8,36521447;1,029;0,699140637;ES5;30;marzo;2016;Miercoles;
31/03/2016;95;43,31197376;-8,36521447;1,189;0,083382661;ES5;31;marzo;2016;Jueves;
31/03/2016;GOA;43,31197376;-8,36521447;1,019;0,594397928;ES5;31;marzo;2016;Jueves;
01/04/2016;95;43,31197376;-8,36521447;1,189;0,044133273;ES5;1;abril;2016;Viernes;
01/04/2016;GOA;43,31197376;-8,36521447;1,019;0,664373515;ES5;1;abril;2016;Viernes;
02/04/2016;95;43,31197376;-8,36521447;1,189;0,068108712;ES5;2;abril;2016;Sabado;
02/04/2016;GOA;43,31197376;-8,36521447;1,019;0,2524306;ES5;2;abril;2016;Sabado;
03/04/2016;95;43,31197376;-8,36521447;1,189;0,024084009;ES5;3;abril;2016;Domingo;
03/04/2016;GOA;43,31197376;-8,36521447;1,019;0,173719099;ES5;3;abril;2016;Domingo;
04/04/2016;95;43,31197376;-8,36521447;1,189;0,047506005;ES5;4;abril;2016;Lunes;
04/04/2016;GOA;43,31197376;-8,36521447;1,019;0,638667134;ES5;4;abril;2016;Lunes;
05/04/2016;95;43,31197376;-8,36521447;1,169;0,059049735;ES5;5;abril;2016;Martes;
05/04/2016;GOA;43,31197376;-8,36521447;1,009;0,627463238;ES5;5;abril;2016;Martes;
06/04/2016;95;43,31197376;-8,36521447;1,169;0,083944047;ES5;6;abril;2016;Miercoles;
06/04/2016;GOA;43,31197376;-8,36521447;1,009;0,531950746;ES5;6;abril;2016;Miercoles;
07/04/2016;95;43,31197376;-8,36521447;1,169;0,064886036;ES5;7;abril;2016;Jueves;
07/04/2016;GOA;43,31197376;-8,36521447;0,989;0,712039286;ES5;7;abril;2016;Jueves;
08/04/2016;95;43,31197376;-8,36521447;1,169;0,072235256;ES5;8;abril;2016;Viernes;
08/04/2016;GOA;43,31197376;-8,36521447;0,989;0,716991138;ES5;8;abril;2016;Viernes;
09/04/2016;95;43,31197376;-8,36521447;1,169;0,051793197;ES5;9;abril;2016;Sabado;
09/04/2016;GOA;43,31197376;-8,36521447;0,989;0,343582638;ES5;9;abril;2016;Sabado;
10/04/2016;95;43,31197376;-8,36521447;1,169;0,033488997;ES5;10;abril;2016;Domingo;
10/04/2016;GOA;43,31197376;-8,36521447;0,989;0,205625445;ES5;10;abril;2016;Domingo;
11/04/2016;95;43,31197376;-8,36521447;1,169;0,064543555;ES5;11;abril;2016;Lunes;
11/04/2016;GOA;43,31197376;-8,36521447;0,989;0,544556343;ES5;11;abril;2016;Lunes;
12/04/2016;95;43,31197376;-8,36521447;1,179;0,077893254;ES5;12;abril;2016;Martes;
12/04/2016;GOA;43,31197376;-8,36521447;0,999;0,694508316;ES5;12;abril;2016;Martes;
13/04/2016;95;43,31197376;-8,36521447;1,189;0,023971025;ES5;13;abril;2016;Miercoles;
13/04/2016;GOA;43,31197376;-8,36521447;1,009;0,593950408;ES5;13;abril;2016;Miercoles;
14/04/2016;95;43,31197376;-8,36521447;1,209;0,080442443;ES5;14;abril;2016;Jueves;
14/04/2016;GOA;43,31197376;-8,36521447;1,029;0,628328532;ES5;14;abril;2016;Jueves;
15/04/2016;95;43,31197376;-8,36521447;1,209;0,090341734;ES5;15;abril;2016;Viernes;
15/04/2016;GOA;43,31197376;-8,36521447;1,039;0,774727441;ES5;15;abril;2016;Viernes;
16/04/2016;95;43,31197376;-8,36521447;1,209;0,063136558;ES5;16;abril;2016;Sabado;
16/04/2016;GOA;43,31197376;-8,36521447;1,039;0,264941751;ES5;16;abril;2016;Sabado;
17/04/2016;95;43,31197376;-8,36521447;1,209;0,056941005;ES5;17;abril;2016;Domingo;
17/04/2016;GOA;43,31197376;-8,36521447;1,039;0,186322048;ES5;17;abril;2016;Domingo;
18/04/2016;95;43,31197376;-8,36521447;1,209;0,038567956;ES5;18;abril;2016;Lunes;Jueves Santo
18/04/2016;GOA;43,31197376;-8,36521447;1,039;0,735002287;ES5;18;abril;2016;Lunes;Jueves Santo
19/04/2016;95;43,31197376;-8,36521447;1,199;0,073273291;ES5;19;abril;2016;Martes;
19/04/2016;GOA;43,31197376;-8,36521447;1,039;0,488521854;ES5;19;abril;2016;Martes;
20/04/2016;95;43,31197376;-8,36521447;1,199;0,05252759;ES5;20;abril;2016;Miercoles;
20/04/2016;GOA;43,31197376;-8,36521447;1,039;0,671215192;ES5;20;abril;2016;Miercoles;
21/04/2016;95;43,31197376;-8,36521447;1,189;0,06094309;ES5;21;abril;2016;Jueves;
21/04/2016;GOA;43,31197376;-8,36521447;1,045;0,565249966;ES5;21;abril;2016;Jueves;
22/04/2016;95;43,31197376;-8,36521447;1,189;0,134363789;ES5;22;abril;2016;Viernes;
22/04/2016;GOA;43,31197376;-8,36521447;1,049;0,571145407;ES5;22;abril;2016;Viernes;
23/04/2016;95;43,31197376;-8,36521447;1,199;0,04938259;ES5;23;abril;2016;Sabado;
23/04/2016;GOA;43,31197376;-8,36521447;1,059;0,268062036;ES5;23;abril;2016;Sabado;
24/04/2016;95;43,31197376;-8,36521447;1,199;0,035697471;ES5;24;abril;2016;Domingo;
24/04/2016;GOA;43,31197376;-8,36521447;1,059;0,23607713;ES5;24;abril;2016;Domingo;
25/04/2016;95;43,31197376;-8,36521447;1,199;0,058155577;ES5;25;abril;2016;Lunes;
25/04/2016;GOA;43,31197376;-8,36521447;1,059;0,73893111;ES5;25;abril;2016;Lunes;
26/04/2016;95;43,31197376;-8,36521447;1,209;0,062871753;ES5;26;abril;2016;Martes;
26/04/2016;GOA;43,31197376;-8,36521447;1,059;0,595391829;ES5;26;abril;2016;Martes;
27/04/2016;95;43,31197376;-8,36521447;1,209;0,061082554;ES5;27;abril;2016;Miercoles;
27/04/2016;GOA;43,31197376;-8,36521447;1,059;0,501231608;ES5;27;abril;2016;Miercoles;
28/04/2016;95;43,31197376;-8,36521447;1,229;0,051204448;ES5;28;abril;2016;Jueves;
28/04/2016;GOA;43,31197376;-8,36521447;1,069;0,717860581;ES5;28;abril;2016;Jueves;
29/04/2016;95;43,31197376;-8,36521447;1,229;0,099988578;ES5;29;abril;2016;Viernes;
29/04/2016;GOA;43,31197376;-8,36521447;1,069;0,806855341;ES5;29;abril;2016;Viernes;
30/04/2016;95;43,31197376;-8,36521447;1,229;0,069129094;ES5;30;abril;2016;Sabado;
30/04/2016;GOA;43,31197376;-8,36521447;1,079;0,451594805;ES5;30;abril;2016;Sabado;
01/05/2016;95;43,31197376;-8,36521447;1,229;0,078953357;ES5;1;mayo;2016;Domingo;
01/05/2016;GOA;43,31197376;-8,36521447;1,079;0,239523125;ES5;1;mayo;2016;Domingo;
02/05/2016;95;43,31197376;-8,36521447;1,229;0,10108134;ES5;2;mayo;2016;Lunes;
02/05/2016;GOA;43,31197376;-8,36521447;1,079;0,65836156;ES5;2;mayo;2016;Lunes;
03/05/2016;95;43,31197376;-8,36521447;1,229;0,097243434;ES5;3;mayo;2016;Martes;
03/05/2016;GOA;43,31197376;-8,36521447;1,079;0,751064472;ES5;3;mayo;2016;Martes;
04/05/2016;95;43,31197376;-8,36521447;1,209;0,048922712;ES5;4;mayo;2016;Miercoles;
04/05/2016;GOA;43,31197376;-8,36521447;1,069;0,741404388;ES5;4;mayo;2016;Miercoles;
05/05/2016;95;43,31197376;-8,36521447;1,189;0,081213908;ES5;5;mayo;2016;Jueves;
05/05/2016;GOA;43,31197376;-8,36521447;1,059;0,525834634;ES5;5;mayo;2016;Jueves;
06/05/2016;95;43,31197376;-8,36521447;1,189;0,100103327;ES5;6;mayo;2016;Viernes;
06/05/2016;GOA;43,31197376;-8,36521447;1,059;0,669527501;ES5;6;mayo;2016;Viernes;
07/05/2016;95;43,31197376;-8,36521447;1,199;0,076446537;ES5;7;mayo;2016;Sabado;
07/05/2016;GOA;43,31197376;-8,36521447;1,069;0,198857031;ES5;7;mayo;2016;Sabado;
08/05/2016;95;43,31197376;-8,36521447;1,199;0,062991798;ES5;8;mayo;2016;Domingo;
08/05/2016;GOA;43,31197376;-8,36521447;1,069;0,163353751;ES5;8;mayo;2016;Domingo;
09/05/2016;95;43,31197376;-8,36521447;1,199;0,042776589;ES5;9;mayo;2016;Lunes;
09/05/2016;GOA;43,31197376;-8,36521447;1,069;0,574089155;ES5;9;mayo;2016;Lunes;
10/05/2016;95;43,31197376;-8,36521447;1,199;0,101896939;ES5;10;mayo;2016;Martes;
10/05/2016;GOA;43,31197376;-8,36521447;1,059;0,572678627;ES5;10;mayo;2016;Martes;
11/05/2016;95;43,31197376;-8,36521447;1,189;0,059202439;ES5;11;mayo;2016;Miercoles;
11/05/2016;GOA;43,31197376;-8,36521447;1,059;0,72627873;ES5;11;mayo;2016;Miercoles;
12/05/2016;95;43,31197376;-8,36521447;1,189;0,043182623;ES5;12;mayo;2016;Jueves;
12/05/2016;GOA;43,31197376;-8,36521447;1,069;0,671587684;ES5;12;mayo;2016;Jueves;
13/05/2016;95;43,31197376;-8,36521447;1,209;0,088750257;ES5;13;mayo;2016;Viernes;
13/05/2016;GOA;43,31197376;-8,36521447;1,079;0,69805582;ES5;13;mayo;2016;Viernes;
14/05/2016;95;43,31197376;-8,36521447;1,219;0,056558803;ES5;14;mayo;2016;Sabado;
14/05/2016;GOA;43,31197376;-8,36521447;1,079;0,292084257;ES5;14;mayo;2016;Sabado;
15/05/2016;95;43,31197376;-8,36521447;1,219;0,070230682;ES5;15;mayo;2016;Domingo;
15/05/2016;GOA;43,31197376;-8,36521447;1,079;0,244025692;ES5;15;mayo;2016;Domingo;
16/05/2016;95;43,31197376;-8,36521447;1,219;0,056442289;ES5;16;mayo;2016;Lunes;
16/05/2016;GOA;43,31197376;-8,36521447;1,079;0,706468673;ES5;16;mayo;2016;Lunes;
17/05/2016;95;43,31197376;-8,36521447;1,226;0,082131899;ES5;17;mayo;2016;Martes;Día de las Letras Gallegas
17/05/2016;GOA;43,31197376;-8,36521447;1,086;0,37290184;ES5;17;mayo;2016;Martes;Día de las Letras Gallegas
18/05/2016;95;43,31197376;-8,36521447;1,236;0,032487152;ES5;18;mayo;2016;Miercoles;
18/05/2016;GOA;43,31197376;-8,36521447;1,096;0,6495056;ES5;18;mayo;2016;Miercoles;
19/05/2016;95;43,31197376;-8,36521447;1,239;0,072146105;ES5;19;mayo;2016;Jueves;
19/05/2016;GOA;43,31197376;-8,36521447;1,109;0,709916433;ES5;19;mayo;2016;Jueves;
20/05/2016;95;43,31197376;-8,36521447;1,239;0,077688472;ES5;20;mayo;2016;Viernes;
20/05/2016;GOA;43,31197376;-8,36521447;1,109;0,689420531;ES5;20;mayo;2016;Viernes;
21/05/2016;95;43,31197376;-8,36521447;1,229;0,05359034;ES5;21;mayo;2016;Sabado;
21/05/2016;GOA;43,31197376;-8,36521447;1,109;0,293105521;ES5;21;mayo;2016;Sabado;
22/05/2016;95;43,31197376;-8,36521447;1,229;0,037222747;ES5;22;mayo;2016;Domingo;
