,altitud,dir,fecha,horaPresMax,horaPresMin,horaracha,horatmax,horatmin,indicativo,nombre,prec,presMax,presMin,provincia,racha,sol,tmax,tmed,tmin,velmedia
0,58,18,2016-01-01,00,11,10:50,13:10,23:59,1387,A CORUA,"7,0","1012,5","998,3",A CORUA,"19,4","1,8","15,3","12,4","9,4","5,8"
1,58,22,2016-01-02,11,24,01:20,14:30,06:20,1387,A CORUA,"2,2","1014,3","1006,2",A CORUA,"13,6","5,7","14,0","11,2","8,4","4,2"
2,58,25,2016-01-03,00,13,13:20,Varias,00:00,1387,A CORUA,"12,0","1006,2","996,9",A CORUA,"19,2","0,0","15,6","14,0","12,3","5,8"
3,58,29,2016-01-04,Varias,14,15:00,00:00,23:40,1387,A CORUA,"11,2","999,9","994,5",A CORUA,"17,8","0,0","13,0","11,0","9,1","6,7"
4,58,99,2016-01-05,23,06,Varias,13:50,11:00,1387,A CORUA,"7,6","1006,2","998,6",A CORUA,"21,4","1,9","11,2","9,5","7,8","10,8"
5,58,24,2016-01-06,03,14,16:40,Varias,02:50,1387,A CORUA,"11,2","1006,5","997,5",A CORUA,"19,2","0,0","15,0","12,0","9,0","6,4"
6,58,24,2016-01-07,11,24,02:20,02:40,17:10,1387,A CORUA,"95,0","1001,4","995,0",A CORUA,"20,3","0,0","15,9","13,9","11,9","5,8"
7,58,22,2016-01-08,22,01,01:30,01:20,Varias,1387,A CORUA,"7,6","998,7","993,5",A CORUA,"18,1","0,3","16,2","13,0","9,7","3,6"
8,58,21,2016-01-09,00,13,10:50,10:00,00:20,1387,A CORUA,"21,8","998,2","990,9",A CORUA,"23,3","0,4","13,4","11,8","10,1","6,4"
9,58,26,2016-01-10,00,Varias,23:50,11:00,14:20,1387,A CORUA,"12,4","993,2","987,8",A CORUA,"21,7","0,0","12,4","11,2","9,9","5,8"
10,58,24,2016-01-11,Varias,01,00:00,13:20,04:30,1387,A CORUA,"10,0","1010,4","990,8",A CORUA,"21,1","3,1","13,2","11,1","9,0","7,5"
11,58,24,2016-01-12,20,00,06:30,13:50,Varias,1387,A CORUA,Ip,"1018,5","1010,4",A CORUA,"13,3","4,8","12,4","9,8","7,2","3,9"
12,58,17,2016-01-13,00,24,12:50,23:40,02:00,1387,A CORUA,"27,4","1018,4","1004,0",A CORUA,"16,7","0,1","14,9","10,8","6,7","4,2"
13,58,26,2016-01-14,24,00,00:30,00:00,22:30,1387,A CORUA,"1,2","1019,3","1004,6",A CORUA,"14,7","1,0","14,8","11,6","8,4","6,4"
14,58,02,2016-01-15,21,01,01:20,13:50,23:30,1387,A CORUA,"0,0","1027,7","1019,1",A CORUA,"11,4","5,8","11,8","8,8","5,8","2,5"
15,58,14,2016-01-16,00,24,10:30,14:40,07:40,1387,A CORUA,"0,0","1027,4","1021,2",A CORUA,"6,4","8,3","12,2","8,0","3,7","1,7"
16,58,18,2016-01-17,00,18,19:40,23:59,01:10,1387,A CORUA,"11,0","1021,3","1009,4",A CORUA,"15,3","0,2","11,3","9,8","8,2","3,3"
17,58,30,2016-01-18,22,04,08:20,14:00,09:40,1387,A CORUA,"2,4","1012,0","1008,6",A CORUA,"20,3","2,6","12,4","10,9","9,4","5,8"
18,58,17,2016-01-19,00,22,14:50,14:20,08:40,1387,A CORUA,"0,0","1011,8","1005,8",A CORUA,"8,9","3,3","13,2","10,9","8,6","2,5"
19,58,15,2016-01-20,20,04,22:30,13:00,08:40,1387,A CORUA,"0,6","1008,2","1004,9",A CORUA,"8,3","4,1","16,6","13,1","9,6","3,1"
20,58,19,2016-01-21,24,02,14:10,14:40,03:30,1387,A CORUA,"0,8","1013,5","1007,3",A CORUA,"11,4","2,4","18,0","15,1","12,2","2,8"
21,58,21,2016-01-22,24,02,05:20,13:20,18:40,1387,A CORUA,"8,8","1021,2","1013,0",A CORUA,"9,7","0,0","17,1","15,6","14,2","3,3"
22,58,22,2016-01-23,Varias,05,13:20,14:20,23:59,1387,A CORUA,"0,0","1023,0","1020,8",A CORUA,"9,7","1,5","19,1","16,9","14,7","2,8"
23,58,19,2016-01-24,00,17,19:00,14:30,04:30,1387,A CORUA,"0,4","1021,7","1013,0",A CORUA,"16,1","5,5","20,5","16,7","12,9","3,3"
24,58,18,2016-01-25,24,04,01:10,Varias,23:59,1387,A CORUA,"8,6","1024,9","1012,9",A CORUA,"11,4","1,1","17,6","13,8","10,1","2,8"
25,58,21,2016-01-26,00,24,12:50,12:40,07:00,1387,A CORUA,"0,0","1024,9","1019,8",A CORUA,"11,1","4,5","14,4","11,0","7,7","4,4"
26,58,19,2016-01-27,00,21,20:30,16:40,23:10,1387,A CORUA,"23,2","1019,8","1013,4",A CORUA,"15,0","1,0","14,7","13,0","11,3","4,4"
27,58,36,2016-01-28,22,00,10:10,Varias,23:59,1387,A CORUA,"6,2","1030,0","1015,6",A CORUA,"17,8","0,0","11,5","10,6","9,6","5,3"
28,58,22,2016-01-29,00,16,22:40,12:40,08:10,1387,A CORUA,"0,0","1029,9","1026,3",A CORUA,"7,5","7,5","14,2","9,8","5,5","1,9"
29,58,24,2016-01-30,02,15,Varias,13:30,08:00,1387,A CORUA,"2,8","1026,6","1023,9",A CORUA,"13,9","1,3","14,3","12,2","10,0","5,0"
30,58,24,2016-01-31,23,04,00:00,14:40,00:00,1387,A CORUA,"0,6","1028,8","1023,9",A CORUA,"11,4","0,0","15,1","14,0","12,9","3,9"
31,58,22,2016-02-01,11,16,05:50,Varias,23:30,1387,A CORUA,"0,0","1028,5","1024,8",A CORUA,"5,8","0,0","13,5","12,8","12,0","2,2"
32,58,36,2016-02-02,24,Varias,21:30,13:30,Varias,1387,A CORUA,"1,0","1026,4","1022,4",A CORUA,"9,2","0,5","15,7","13,8","11,8","3,6"
33,58,36,2016-02-03,23,Varias,08:20,12:50,23:59,1387,A CORUA,"0,0","1032,4","1026,4",A CORUA,"10,8","5,9","13,0","10,4","7,8","5,8"
34,58,09,2016-02-04,00,24,04:40,14:40,07:30,1387,A CORUA,"0,0","1032,3","1022,3",A CORUA,"5,0","9,5","15,0","10,6","6,2","1,4"
35,58,22,2016-02-05,00,24,13:30,14:30,03:20,1387,A CORUA,"0,0","1022,3","1012,4",A CORUA,"12,5","8,8","16,9","12,4","7,8","3,6"
36,58,22,2016-02-06,00,14,10:20,Varias,22:30,1387,A CORUA,"18,4","1012,4","995,2",A CORUA,"23,1","0,2","14,4","11,7","9,0","6,9"
37,58,25,2016-02-07,11,00,01:40,13:50,04:50,1387,A CORUA,"1,0","1013,0","1004,8",A CORUA,"17,8","2,6","13,3","10,6","7,8","6,1"
38,58,22,2016-02-08,12,24,23:50,13:50,00:10,1387,A CORUA,"4,8","1013,9","1007,9",A CORUA,"17,8","1,0","16,2","14,4","12,6","6,4"
39,58,22,2016-02-09,23,05,05:00,Varias,23:59,1387,A CORUA,"27,8","1010,5","1003,1",A CORUA,"23,3","0,0","14,9","12,7","10,5","7,8"
40,58,25,2016-02-10,00,08,08:50,13:50,07:10,1387,A CORUA,"30,0","1010,3","1001,7",A CORUA,"18,3","0,5","14,8","11,7","8,6","5,6"
41,58,23,2016-02-11,12,24,23:40,15:10,00:30,1387,A CORUA,"20,6","1006,8","1001,4",A CORUA,"14,7","1,5","14,8","12,0","9,1","4,4"
42,58,24,2016-02-12,01,23,23:40,Varias,01:20,1387,A CORUA,"15,0","1001,8","998,0",A CORUA,"18,1","0,0","14,5","14,1","13,7","6,7"
43,58,24,2016-02-13,Varias,15,18:20,15:20,22:30,1387,A CORUA,"11,0","999,8","992,1",A CORUA,"22,8","0,0","14,7","12,8","10,8","7,8"
44,58,31,2016-02-14,24,04,18:20,23:10,11:10,1387,A CORUA,"7,6","1009,4","993,7",A CORUA,"25,6","1,1","11,4","9,3","7,2","10,3"
45,58,36,2016-02-15,24,00,07:40,13:20,23:40,1387,A CORUA,"0,8","1027,0","1009,4",A CORUA,"21,1","5,7","11,4","9,4","7,4","8,9"
46,58,02,2016-02-16,08,24,00:50,13:10,06:10,1387,A CORUA,"0,0","1027,8","1020,0",A CORUA,"7,2","9,8","12,3","8,8","5,4","2,2"
47,58,99,2016-02-17,00,15,Varias,15:40,01:30,1387,A CORUA,"13,6","1020,0","1009,5",A CORUA,"12,8","0,2","10,0","8,1","6,2","4,2"
48,58,33,2016-02-18,24,Varias,00:40,12:00,23:30,1387,A CORUA,"4,0","1020,0","1013,1",A CORUA,"12,8","5,0","10,3","8,2","6,2","2,2"
49,58,27,2016-02-19,10,Varias,16:10,13:30,07:10,1387,A CORUA,"0,4","1022,1","1019,8",A CORUA,"7,5","5,9","12,7","8,3","3,9","2,5"
50,58,99,2016-02-20,11,Varias,Varias,14:00,08:00,1387,A CORUA,Ip,"1024,5","1020,9",A CORUA,"5,0","0,3","13,1","11,1","9,1","1,4"
51,58,34,2016-02-21,00,18,16:20,13:00,08:00,1387,A CORUA,"0,0","1022,1","1014,0",A CORUA,"6,4","3,1","14,3","12,6","11,0","2,8"
52,58,28,2016-02-22,Varias,05,14:20,12:20,Varias,1387,A CORUA,"0,4","1018,9","1013,2",A CORUA,"9,7","0,6","13,4","11,0","8,7","3,3"
53,58,22,2016-02-23,11,24,15:40,16:00,Varias,1387,A CORUA,"1,4","1020,2","1014,0",A CORUA,"11,9","0,1","13,6","11,8","10,1","3,9"
54,58,22,2016-02-24,00,15,01:30,12:20,07:50,1387,A CORUA,"12,6","1014,0","1005,5",A CORUA,"11,4","3,6","14,7","12,4","10,1","4,2"
55,58,28,2016-02-25,12,24,02:50,13:40,Varias,1387,A CORUA,"10,6","1014,6","1008,5",A CORUA,"12,2","2,9","13,2","11,6","9,9","1,9"
56,58,34,2016-02-26,00,15,19:30,12:50,16:40,1387,A CORUA,"9,0","1008,5","995,1",A CORUA,"19,2","0,9","10,9","9,1","7,3","5,3"
57,58,32,2016-02-27,23,04,11:20,17:40,05:40,1387,A CORUA,"10,4","1003,8","996,7",A CORUA,"21,7","0,4","9,7","8,0","6,4","8,6"
58,58,35,2016-02-28,24,01,02:10,Varias,00:20,1387,A CORUA,"1,2","1015,6","1003,6",A CORUA,"17,5","0,0","10,6","9,4","8,2","8,6"
59,58,36,2016-02-29,22,00,00:50,13:10,23:59,1387,A CORUA,"0,0","1024,9","1015,6",A CORUA,"13,1","5,8","12,7","10,2","7,8","3,9"
60,58,28,2016-03-01,10,24,14:50,14:10,07:30,1387,A CORUA,"3,0","1024,8","1021,5",A CORUA,"10,3","7,2","14,3","9,2","4,1","2,5"
61,58,29,2016-03-02,12,05,07:40,11:30,23:59,1387,A CORUA,"1,0","1021,8","1019,1",A CORUA,"12,8","1,1","14,0","12,2","10,3","4,4"
62,58,26,2016-03-03,00,24,15:50,14:50,08:20,1387,A CORUA,"7,8","1020,3","1009,2",A CORUA,"11,7","1,8","14,0","12,0","10,1","3,6"
63,58,99,2016-03-04,00,16,Varias,06:10,19:40,1387,A CORUA,"8,2","1009,2","997,3",A CORUA,"20,6","1,9","11,8","9,6","7,3","8,3"
64,58,30,2016-03-05,24,00,07:00,13:40,08:20,1387,A CORUA,"9,8","1011,4","1002,9",A CORUA,"16,1","4,0","11,4","9,6","7,7","5,6"
65,58,30,2016-03-06,12,23,23:20,13:30,00:20,1387,A CORUA,"8,8","1012,8","1005,0",A CORUA,"17,2","4,1","12,4","10,2","8,1","4,2"
66,58,35,2016-03-07,Varias,04,08:10,13:00,04:10,1387,A CORUA,"5,2","1014,9","1005,3",A CORUA,"18,9","3,5","11,3","9,4","7,5","6,7"
67,58,35,2016-03-08,12,00,01:50,13:30,02:50,1387,A CORUA,"9,6","1019,0","1014,9",A CORUA,"9,7","3,1","12,9","10,8","8,6","2,2"
68,58,25,2016-03-09,Varias,06,06:50,12:00,23:50,1387,A CORUA,"1,0","1015,6","1009,9",A CORUA,"15,0","3,9","12,7","11,2","9,7","5,8"
69,58,36,2016-03-10,22,04,06:10,12:50,01:20,1387,A CORUA,"0,0","1020,1","1014,8",A CORUA,"15,3","5,3","12,8","11,2","9,7","4,7"
70,58,02,2016-03-11,10,16,16:40,11:40,23:50,1387,A CORUA,"0,0","1020,2","1017,6",A CORUA,"12,5","10,5","13,2","10,8","8,3","5,6"
71,58,06,2016-03-12,00,Varias,17:50,13:30,07:20,1387,A CORUA,"0,0","1018,9","1016,2",A CORUA,"11,7","11,0","15,3","10,6","5,9","3,9"
72,58,05,2016-03-13,00,17,16:00,14:00,04:40,1387,A CORUA,"0,0","1016,9","1011,8",A CORUA,"10,6","11,2","16,3","11,4","6,4","3,3"
73,58,07,2016-03-14,00,17,00:10,13:30,06:50,1387,A CORUA,"0,0","1012,1","1006,7",A CORUA,"8,6","10,9","16,3","11,3","6,3","2,2"
74,58,99,2016-03-15,23,03,Varias,12:20,02:30,1387,A CORUA,"0,0","1014,1","1008,5",A CORUA,"7,8","10,9","17,1","12,6","8,2","2,5"
75,58,36,2016-03-16,09,Varias,16:00,11:40,05:40,1387,A CORUA,"0,0","1015,5","1013,3",A CORUA,"12,2","11,5","14,1","10,0","5,8","4,4"
76,58,04,2016-03-17,00,Varias,14:00,11:40,05:50,1387,A CORUA,"0,0","1013,3","1010,6",A CORUA,"8,9","6,2","14,4","10,4","6,4","3,6"
77,58,14,2016-03-18,00,24,14:50,14:10,05:20,1387,A CORUA,"2,2","1011,2","1004,0",A CORUA,"7,8","0,9","12,5","9,8","7,0","2,2"
78,58,03,2016-03-19,24,05,17:10,13:50,00:50,1387,A CORUA,"3,6","1006,6","1002,7",A CORUA,"8,6","5,4","15,2","12,2","9,2","3,3"
79,58,03,2016-03-20,23,03,09:00,10:30,20:40,1387,A CORUA,"0,3","1009,9","1006,5",A CORUA,"11,9","0,0","11,3","10,5","9,7","5,0"
80,58,05,2016-03-21,00,16,15:30,13:10,00:30,1387,A CORUA,Ip,"1009,7","1007,3",A CORUA,"11,7","4,8","15,4","12,6","9,9","6,1"
81,58,04,2016-03-22,00,16,15:00,13:20,23:59,1387,A CORUA,"0,0","1008,0","1003,8",A CORUA,"10,8","10,1","15,4","12,4","9,5","4,2"
82,58,06,2016-03-23,24,Varias,16:10,13:40,23:50,1387,A CORUA,"0,0","1012,7","1005,4",A CORUA,"11,7","1,2","13,3","11,0","8,8","5,8"
83,58,28,2016-03-24,23,04,16:00,14:20,06:20,1387,A CORUA,Ip,"1015,8","1011,8",A CORUA,"6,7","9,6","13,7","10,2","6,7","2,5"
84,58,22,2016-03-25,10,24,17:40,15:40,01:00,1387,A CORUA,"5,8","1015,8","1011,4",A CORUA,"12,2","0,2","15,0","13,0","10,9","3,6"
85,58,23,2016-03-26,00,12,11:30,11:20,23:00,1387,A CORUA,"7,2","1011,4","1003,5",A CORUA,"19,7","3,1","17,0","13,3","9,6","6,7"
86,58,25,2016-03-27,Varias,23,13:40,11:10,05:20,1387,A CORUA,"9,4","1010,4","1000,1",A CORUA,"20,6","6,1","15,1","12,0","8,8","7,5"
87,58,22,2016-03-28,Varias,00,00:20,12:00,23:50,1387,A CORUA,"18,6","1007,0","1000,6",A CORUA,"18,3","5,8","16,4","13,8","11,3","5,6"
88,58,28,2016-03-29,12,04,03:50,03:10,23:59,1387,A CORUA,"62,0","1006,6","1002,7",A CORUA,"9,7","0,0","13,4","11,2","8,9","2,8"
89,58,36,2016-03-30,24,06,20:50,04:30,16:40,1387,A CORUA,"33,0","1008,5","1001,2",A CORUA,"17,8","0,0","9,4","8,0","6,6","5,8"
90,58,34,2016-03-31,22,00,01:30,13:30,04:20,1387,A CORUA,"0,0","1017,3","1008,5",A CORUA,"15,0","9,3","12,6","10,0","7,5","4,2"
91,58,29,2016-04-01,00,24,14:30,12:50,06:00,1387,A CORUA,"0,0","1017,0","1005,9",A CORUA,"6,4","11,7","13,4","9,2","5,0","2,2"
92,58,22,2016-04-02,00,20,21:40,13:00,22:10,1387,A CORUA,"4,0","1005,9","995,9",A CORUA,"17,8","0,0","14,1","11,8","9,4","2,8"
93,58,24,2016-04-03,22,05,10:00,14:40,06:30,1387,A CORUA,"3,4","1000,1","995,4",A CORUA,"17,2","3,8","12,9","10,7","8,5","5,0"
94,58,22,2016-04-04,24,11,05:30,12:00,09:50,1387,A CORUA,"10,2","1003,9","994,6",A CORUA,"10,3","4,4","13,6","10,8","8,1","2,8"
95,58,35,2016-04-05,Varias,00,02:10,14:00,Varias,1387,A CORUA,"0,0","1013,5","1003,9",A CORUA,"8,3","7,4","14,8","12,6","10,3","2,5"
96,58,36,2016-04-06,Varias,03,17:10,13:00,Varias,1387,A CORUA,Ip,"1016,7","1012,6",A CORUA,"10,8","6,3","15,5","11,9","8,3","3,6"
97,58,35,2016-04-07,09,02,19:50,13:10,21:40,1387,A CORUA,"0,4","1018,2","1016,1",A CORUA,"11,7","0,9","12,9","11,1","9,3","5,8"
98,58,22,2016-04-08,00,24,23:10,11:50,05:50,1387,A CORUA,"3,0","1017,0","1010,4",A CORUA,"10,0","7,4","13,8","10,4","7,0","2,5"
99,58,22,2016-04-09,00,24,19:00,15:40,05:00,1387,A CORUA,"6,8","1010,4","995,5",A CORUA,"11,4","5,8","12,6","10,4","8,3","4,4"
100,58,22,2016-04-10,00,07,07:20,12:10,23:30,1387,A CORUA,"17,2","995,5","985,5",A CORUA,"17,2","2,0","10,3","7,8","5,3","5,0"
101,58,22,2016-04-11,22,01,14:00,11:50,02:00,1387,A CORUA,"4,8","997,4","992,8",A CORUA,"15,8","6,3","14,0","9,6","5,2","5,3"
102,58,21,2016-04-12,23,05,16:20,14:00,01:20,1387,A CORUA,"10,8","998,8","994,6",A CORUA,"19,4","5,3","15,1","11,8","8,5","4,2"
103,58,20,2016-04-13,13,24,11:30,16:20,03:40,1387,A CORUA,"10,6","1001,7","995,6",A CORUA,"12,8","4,2","15,4","11,6","7,7","3,6"
104,58,14,2016-04-14,24,03,00:50,13:50,00:10,1387,A CORUA,"0,0","1002,9","993,0",A CORUA,"15,6","8,1","18,1","14,5","10,9","5,3"
105,58,16,2016-04-15,00,Varias,09:00,15:10,04:50,1387,A CORUA,"25,6","1002,7","997,8",A CORUA,"5,8","0,4","13,7","12,2","10,6","1,7"
106,58,04,2016-04-16,Varias,05,22:30,15:40,23:00,1387,A CORUA,"18,6","1004,7","997,1",A CORUA,"10,0","0,0","12,4","10,8","9,1","1,7"
107,58,05,2016-04-17,Varias,Varias,19:30,14:40,06:20,1387,A CORUA,"0,0","1012,3","1004,6",A CORUA,"9,2","7,7","14,8","11,6","8,5","3,1"
108,58,99,2016-04-18,00,24,Varias,12:40,05:50,1387,A CORUA,"1,6","1012,4","1005,0",A CORUA,"11,9","9,6","18,0","12,5","7,0","3,6"
109,58,12,2016-04-19,00,15,17:10,14:30,01:50,1387,A CORUA,"2,2","1005,0","1001,1",A CORUA,"7,8","1,0","20,0","16,5","13,0","2,2"
110,58,01,2016-04-20,,,15:39,11:40,06:30,1387,A CORUA,"0,0",,,A CORUA,"6,7",,"18,5","15,3","12,1","2,2"
111,58,19,2016-04-21,23,04,09:30,10:50,05:10,1387,A CORUA,"1,2","1013,3","1007,8",A CORUA,"10,0","2,9","17,4","14,8","12,2","2,8"
112,58,32,2016-04-22,00,19,13:40,10:10,03:20,1387,A CORUA,"1,2","1013,3","1011,7",A CORUA,"6,1","3,3","18,3","14,8","11,2","1,9"
113,58,29,2016-04-23,24,05,07:20,11:30,23:50,1387,A CORUA,"0,8","1014,4","1010,1",A CORUA,"11,7","9,3","16,1","13,8","11,4","3,1"
114,58,05,2016-04-24,10,Varias,18:30,10:20,05:10,1387,A CORUA,"0,0","1015,0","1013,3",A CORUA,"11,1","11,6","15,7","12,5","9,3","4,2"
115,58,36,2016-04-25,00,17,14:50,11:20,05:40,1387,A CORUA,"0,0","1014,1","1009,4",A CORUA,"12,2","13,4","17,1","13,2","9,3","4,4"
116,58,99,2016-04-26,00,18,Varias,11:50,05:30,1387,A CORUA,"0,0","1009,7","1007,6",A CORUA,"11,7","12,7","14,4","11,4","8,4","5,0"
117,58,07,2016-04-27,24,15,17:50,14:50,05:50,1387,A CORUA,"0,0","1008,7","1005,4",A CORUA,"11,7","6,3","15,4","12,0","8,7","4,4"
118,58,04,2016-04-28,21,02,12:50,11:10,23:59,1387,A CORUA,"0,0","1012,8","1008,4",A CORUA,"13,9","10,1","14,5","12,2","9,9","6,7"
119,58,35,2016-04-29,Varias,Varias,15:00,09:50,01:30,1387,A CORUA,"0,0","1015,7","1011,0",A CORUA,"14,2","10,7","14,1","11,8","9,5","5,6"
120,58,35,2016-04-30,22,00,15:20,10:20,23:50,1387,A CORUA,"0,0","1024,1","1015,7",A CORUA,"13,3","12,2","13,8","11,8","9,7","5,6"
121,58,34,2016-05-01,08,24,15:20,12:20,05:50,1387,A CORUA,"0,0","1024,1","1020,4",A CORUA,"13,1","13,7","15,1","11,2","7,4","4,7"
122,58,35,2016-05-02,00,16,17:00,10:40,05:20,1387,A CORUA,"0,0","1020,4","1016,8",A CORUA,"15,0","13,5","16,5","12,3","8,1","4,2"
123,58,99,2016-05-03,00,24,Varias,14:40,05:40,1387,A CORUA,"0,0","1018,8","1011,3",A CORUA,"10,0","13,5","20,9","15,4","9,9","3,9"
124,58,28,2016-05-04,00,24,14:10,13:40,04:40,1387,A CORUA,"0,0","1011,3","1005,1",A CORUA,"5,8","13,4","25,2","18,4","11,6","2,2"
125,58,28,2016-05-05,00,Varias,15:50,08:30,20:00,1387,A CORUA,"4,8","1005,1","1003,2",A CORUA,"6,7","3,9","18,8","16,2","13,7","2,2"
126,58,05,2016-05-06,00,24,08:20,16:20,08:20,1387,A CORUA,"2,6","1003,2","997,0",A CORUA,"8,3","1,4","14,5","13,5","12,5","2,8"
127,58,17,2016-05-07,00,24,12:50,13:20,23:40,1387,A CORUA,"3,0","997,0","986,4",A CORUA,"12,2","1,2","17,1","14,8","12,5","4,2"
128,58,17,2016-05-08,00,12,11:50,12:30,03:50,1387,A CORUA,"1,4","986,4","982,9",A CORUA,"14,7","4,7","19,4","15,6","11,9","3,9"
129,58,15,2016-05-09,24,00,01:00,14:30,04:50,1387,A CORUA,"11,0","996,5","984,8",A CORUA,"12,8","4,0","18,9","15,8","12,6","3,6"
130,58,28,2016-05-10,00,14,15:40,13:30,05:20,1387,A CORUA,"6,8","996,6","993,7",A CORUA,"10,0","3,1","18,3","14,7","11,1","1,7"
131,58,19,2016-05-11,21,Varias,08:50,11:40,05:30,1387,A CORUA,"0,8","998,2","995,7",A CORUA,"8,9","7,3","18,3","14,2","10,2","2,5"
132,58,28,2016-05-12,24,01,13:10,12:10,04:40,1387,A CORUA,"7,0","1004,8","997,7",A CORUA,"8,9","6,7","18,0","15,2","12,3","3,6"
133,58,24,2016-05-13,23,01,11:40,10:50,Varias,1387,A CORUA,"7,8","1011,1","1004,7",A CORUA,"10,8","0,0","13,8","13,0","12,3","4,2"
134,58,26,2016-05-14,Varias,Varias,01:50,16:20,21:30,1387,A CORUA,"2,8","1017,5","1010,8",A CORUA,"8,6","0,0","13,9","13,2","12,6","3,3"
135,58,34,2016-05-15,09,18,16:30,13:20,01:50,1387,A CORUA,"0,0","1018,6","1016,6",A CORUA,"11,7","10,1","17,3","14,9","12,5","3,3"
136,58,36,2016-05-16,00,24,12:30,09:50,Varias,1387,A CORUA,"0,0","1018,1","1015,2",A CORUA,"10,3","12,4","17,2","14,2","11,3","3,3"
137,58,99,2016-05-17,00,Varias,Varias,11:50,05:10,1387,A CORUA,"0,0","1015,2","1011,1",A CORUA,"7,8","13,4","17,3","14,2","11,0","2,8"
138,58,28,2016-05-18,22,04,18:30,14:40,03:00,1387,A CORUA,"2,0","1015,2","1010,0",A CORUA,"9,7","4,0","18,1","15,4","12,7","3,1"
139,58,24,2016-05-19,11,03,01:50,13:50,00:00,1387,A CORUA,Ip,"1017,4","1013,9",A CORUA,"7,2","3,4","19,3","16,6","13,8","2,8"
140,58,30,2016-05-20,00,24,15:10,11:40,07:00,1387,A CORUA,"0,0","1016,2","1009,0",A CORUA,"7,8",,"18,3","16,2","14,0","1,9"
141,58,18,2016-05-21,00,13,15:20,13:50,22:00,1387,A CORUA,"16,2","1009,0","1003,9",A CORUA,"9,4","0,0","19,4","15,8","12,2","2,2"
142,58,27,2016-05-22,24,00,01:30,13:00,23:50,1387,A CORUA,"0,0","1018,9","1005,9",A CORUA,"12,2","12,0","17,2","14,4","11,7","4,4"
143,58,99,2016-05-23,00,24,Varias,15:20,05:20,1387,A CORUA,"0,4","1018,9","1005,5",A CORUA,"8,3","8,5","17,9","14,0","10,1","3,3"
144,58,21,2016-05-24,00,18,14:30,15:40,Varias,1387,A CORUA,"2,0","1005,5","1000,5",A CORUA,"11,4","2,5","20,2","17,2","14,3","3,9"
145,58,20,2016-05-25,22,Varias,16:00,10:30,23:59,1387,A CORUA,"0,8","1005,3","1000,8",A CORUA,"10,8",,"18,0","15,5","13,0","1,7"
146,58,01,2016-05-26,Varias,05,12:50,11:00,05:10,1387,A CORUA,Ip,"1005,8","1003,9",A CORUA,"6,7","9,8","21,0","16,0","11,1","2,5"
147,58,22,2016-05-27,21,Varias,12:10,11:40,05:30,1387,A CORUA,"7,8","1006,2","1004,5",A CORUA,"12,8","5,8","22,2","17,2","12,2","2,5"
148,58,24,2016-05-28,23,15,22:10,14:20,08:40,1387,A CORUA,"10,4","1006,9","1003,1",A CORUA,"11,1","2,5","20,9","17,4","13,9","2,5"
149,58,28,2016-05-29,22,04,13:10,14:10,02:40,1387,A CORUA,"2,2","1011,8","1006,0",A CORUA,"14,2","5,4","19,4","16,4","13,5","5,8"
150,58,24,2016-05-30,Varias,Varias,00:10,15:00,05:20,1387,A CORUA,"0,0","1016,6","1011,3",A CORUA,"7,8","9,1","19,3","16,6","14,0","3,1"
151,58,35,2016-05-31,11,Varias,17:00,11:10,23:50,1387,A CORUA,"0,0","1018,4","1016,3",A CORUA,"11,7","12,0","17,6","15,6","13,7","5,3"
152,58,04,2016-06-01,00,24,13:10,13:20,05:20,1387,A CORUA,"0,0","1017,7","1011,6",A CORUA,"12,2","13,9","19,0","15,6","12,1","5,0"
153,58,05,2016-06-02,00,24,00:00,16:00,05:10,1387,A CORUA,"0,0","1011,6","1004,6",A CORUA,"6,4","13,9","21,7","16,7","11,7","1,9"
154,58,32,2016-06-03,24,05,13:20,10:50,05:10,1387,A CORUA,"0,0","1007,2","1003,1",A CORUA,"8,6","11,8","20,1","17,4","14,6","2,8"
155,58,28,2016-06-04,22,00,16:10,14:40,01:40,1387,A CORUA,"0,0","1010,8","1007,2",A CORUA,"7,2","6,2","20,2","17,5","14,8","2,2"
156,58,29,2016-06-05,00,24,14:50,09:30,04:50,1387,A CORUA,"0,4","1010,4","1009,0",A CORUA,"5,0","5,4","20,5","16,8","13,1","1,7"
157,58,27,2016-06-06,24,04,09:50,09:40,23:30,1387,A CORUA,"0,2","1015,1","1008,1",A CORUA,"9,4","5,2","21,3","18,4","15,4","2,8"
158,58,35,2016-06-07,08,24,15:00,15:30,Varias,1387,A CORUA,"0,0","1015,4","1012,8",A CORUA,"5,8","10,3","22,1","18,5","14,9","1,9"
159,58,28,2016-06-08,15,04,13:00,08:20,Varias,1387,A CORUA,"0,0","1013,9","1011,8",A CORUA,"7,8","13,0","21,5","18,8","16,1","2,2"
160,58,29,2016-06-09,00,24,16:10,15:10,23:59,1387,A CORUA,"2,4","1012,9","1009,3",A CORUA,"6,7","3,4","20,8","18,2","15,6","1,7"
161,58,27,2016-06-10,11,03,12:30,Varias,02:00,1387,A CORUA,"0,0","1011,2","1009,0",A CORUA,"8,3","11,2","20,5","17,7","14,9","3,9"
162,58,24,2016-06-11,23,14,16:40,14:10,04:40,1387,A CORUA,"0,0","1011,6","1009,3",A CORUA,"10,6","9,6","22,9","18,2","13,5","3,6"
